Title,Equipment,Level,Type_Cardio,Type_Strength,BodyPart_Abdominals,BodyPart_Abductors,BodyPart_Adductors,BodyPart_Biceps,BodyPart_Calves,BodyPart_Chest,BodyPart_Forearms,BodyPart_Glutes,BodyPart_Hamstrings,BodyPart_Lats,BodyPart_Lower Back,BodyPart_Middle Back,BodyPart_Neck,BodyPart_Quadriceps,BodyPart_Shoulders,BodyPart_Traps,BodyPart_Triceps
Smith Incline Shoulder Raise,Barbell,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Tall Muscle Snatch,Barbell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Axle Clean And Press,Barbell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Jerk Balance,Barbell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Seated EZ-bar shrug,Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Paul Carter Barbell Seated Military Press,Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
TBS Barbell Military Press,Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Incline Front Barbell Raise - Gethin Variation,Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Barbell Front Raise - Gethin Variation,Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Single-arm barbell lateral raise,Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
AM Upright Row,Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
AM Barbell Shoulder Press,Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Standing barbell shoulder press,Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
King Maker Barbell Thruster,Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Single-arm incline cable cross-over,Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Barbell bear complex,Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30 Shoulders Barbell Shrug,Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30 Shoulders Incline Face-Up Straight-Bar Front Raise,Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30 Shoulders Seated Dumbbell Shoulder Press,Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30 Shoulders Standing Behind-The-Head Shoulder Press,Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30 Shoulders Standing Barbell Press,Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FYR2 Wide Overhead Press,Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Single-arm kettlebell push-press,Kettlebells,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Two-Arm Kettlebell Military Press,Kettlebells,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Alternating Kettlebell Press,Kettlebells,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Single-arm kettlebell snatch,Kettlebells,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Single-arm kettlebell clean and jerk,Kettlebells,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Kettlebell pirate ship,Kettlebells,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Two-Arm Kettlebell Clean,Kettlebells,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Double Kettlebell Push Press,Kettlebells,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Kettlebell Seated Press,Kettlebells,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Double Kettlebell Jerk,Kettlebells,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Kettlebell Arnold Press,Kettlebells,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Double-kettlebell windmill,Kettlebells,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
One-Arm Kettlebell Split Snatch,Kettlebells,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
One-Arm Kettlebell Para Press,Kettlebells,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
One-Arm Kettlebell Split Jerk,Kettlebells,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
One-Arm Kettlebell Military Press To The Side,Kettlebells,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
One-Arm Kettlebell Jerk,Kettlebells,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Double Kettlebell Snatch,Kettlebells,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Two-Arm Kettlebell Jerk,Kettlebells,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FYR Kettlebell Power Clean,Kettlebells,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Kettlebell upright row,Kettlebells,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Kettlebell upright row and press,Kettlebells,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Single-arm kettlebell thruster,Kettlebells,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Double-kettlebell shoulder press,Kettlebells,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Double-kettlebell push-press,Kettlebells,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HM Kettlebell Windmill,Kettlebells,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HM Kettlebell Z-Press,Kettlebells,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Taylor Half-Kneeling Kettlebell Halo,Kettlebells,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Taylor Towel Kettlebell Farmer's Walk,Kettlebells,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FYR2 Double-Kettlebell Alternating Press,Kettlebells,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FYR2 Double-Kettlebell Thruster,Kettlebells,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FYR2 Half-Kneeling Kettlebell Clean,Kettlebells,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FYR2 Kettlebell Clean and Press,Kettlebells,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FYR2 Kettlebell High Pull to Overhead Press,Kettlebells,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FYR2 Kettlebell Swing Clean and Press,Kettlebells,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FYR2 Single-Arm Kettlebell Press,Kettlebells,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FYR2 Ascending-Rep High-Pull-Press Complex,Kettlebells,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dumbbell front raise to lateral raise,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Single-arm palm-in dumbbell shoulder press,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Standing palms-in shoulder press,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Seated Dumbbell Press,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Standing dumbbell shoulder press,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Single-arm lateral raise,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Power Partials,Dumbbell,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Incline dumbbell reverse fly,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Overhead dumbbell front raise,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Seated dumbbell shoulder press,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Alternating standing shoulder press,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Single-arm incline rear delt raise,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Alternating dumbbell front raise,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Alternating Deltoid Raise,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Single-dumbbell front raise,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Arnold press,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Single-arm standing shoulder press,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dumbbell front raise,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Bent-over dumbbell rear delt row,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Incline dumbbell front raise,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Side Lateral Raise,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dumbbell external shoulder rotation,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Single-arm incline lateral raise,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Seated rear delt fly,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dumbbell Raise,Dumbbell,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Seated Side Lateral Raise,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dumbbell Lying Rear Lateral Raise,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Head-on-bench dumbbell rear delt raise,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cuban press,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Reverse Flyes With External Rotation,Dumbbell,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Single-arm side lying rear fly,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Single-arm dumbbell upright row,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dumbbell Scaption,Dumbbell,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
See-Saw Press (Alternating Side Press),Dumbbell,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dumbbell Incline Shoulder Raise,Dumbbell,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Single-arm half-kneeling shoulder press,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dumbbell Clean And Jerk,Dumbbell,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dumbbell shoulder press with body rotation,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dumbbell Fix Dumbbell Military Press,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dumbbell Fix Standing Dumbbell Arnold Press,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dumbbell Fix Dumbbell Single-Arm Snatch,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Paul Carter Rear-Delt Fly,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FYR Dumbbell Shoulder Press,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FYR Single-Arm Dumbbell Press,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FYR Dumbbell Tempo L-Raise,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dumbbell seesaw shoulder press,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FYR Dumbbell front raise to lateral raise,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FYR Dumbbell Arnold Press,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FYR Dumbbell Military Press to Dumbbell High Pull to V-up,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FYR Dumbbell Thruster,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dumbbell hang snatch,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Surfer sprawl,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dumbbell clean and press,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Standing One-Arm Shoulder Press - Gethin Variation,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Incline Front Dumbbell Raise - Gethin Variation,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dumbbell lateral raise,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Incline Rear-Delt Fly - Gethin Variation,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Incline Bench Rear Dumbbell Fly - Gethin Variation,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dumbbell front raise and press,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Rotator cuff warm-up,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Seated Lateral Raise - Gethin Variation,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Single-arm dumbbell arc row,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Incline Rear Delt Raises - Gethin Variation,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Incline Dumbbell Y Raise,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HM Bent-Over Rear-Delt Fly,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HM Dumbbell Shoulder Press,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HM Single-Leg Overhead Dumbbell Press,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6 Way Shoulder Raise,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Seated dumbbell lateral raise,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
AM Dumbbell Shoulder Press,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
AM Dumbbell Side Raise,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
AM Front Raise,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
UP Dumbbell Lateral Raise,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
UP Seated Dumbbell Overhead Press,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
AA Incline Bench Dumbbell Reverse Fly,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CM Forward Shoulder Press,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dumbbell Halo,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Standing Dumbbell Scap Raise,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Holman Overhead Press,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Holman Slow Weighted Half Jack to Overhead Press,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Holman Slow Arnold Press,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Holman Boat Arnold Press with Feet Push-Out,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Holman Dumbbell Hip Drive to Overhead Press,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Holman Squat Thrust to Alternating Renegade Triceps Press,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Holman Cheer Press,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Holman Left Arm Press with Right Arm Hold,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Holman Right Arm Press with Left Arm Hold,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Holman Left Front Raise with Right Hold,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Holman Right Front Raise with Left Hold,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Holman Alternating Front Raise to Side Raise,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Holman Heavy Right Arm Overhead Press,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Holman Heavy Left Arm Overhead Press,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Holman Right Arm Heavy Overhead Press,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Holman Right Diagonal Lunge to Overhead Press,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Holman Left Arm Heavy Overhead Press,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Holman Weighted Palms-In Overhead Press,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dumbbell racked carry,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dumbbell clean and push-press,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Total Fitness Dumbbell Farmer's Carry,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Single-arm dumbbell racked carry,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Jordan Shallow Dumbbell Pull-Over,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
King Maker Dumbbell Lateral Raise,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dumbbell shadow boxing,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
King Maker Dumbbell Farmer's Carry,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
King Maker Dumbbell Shrug,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30 Shoulders Alternating Dumbbell Front Raise,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30 Shoulders Bent-Over Dumbbell Reverse Fly,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30 Shoulders Dumbbell Front Raise,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30 Shoulders Dumbbell Lateral Raise,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30 Shoulders Dumbbell Shrug,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30 Shoulders Incline Face-Down Dumbbell Reverse Fly,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30 Shoulders Seated Dumbbell Front Raise,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30 Shoulders Seated Dumbbell Side Raise,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30 Shoulders Neutral-Grip Arnold Press,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30 Shoulders Standing Dumbbell Upright Row,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MetaBurn 3-Way Shoulder Raise,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MetaBurn Dumbbell Overhead Press,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MetaBurn Single-Leg Arnold Press,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
RG Forward-Leaning Dumbbell Upright Row,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
RG Alternating Seated Dumbbell Lateral Raise,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
RG Seated Dumbbell Shoulder Press,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FYR2 Dumbbell Clean and Jerk,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FYR2 Dumbbell Cross-Body Front Raise,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FYR2 Dumbbell Front Raise,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FYR2 Dumbbell Lateral Raise,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FYR2 Lateral Raise Hold,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FYR2 Seesaw Dumbbell Military Press,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FYR2 Single-Dumbbell Halo,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FYR2 Single-Dumbbell Overhead Press,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Car driver,Other,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Arnold press,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Front Plate Raise,Other,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Battle ropes,Other,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Seated rear delt fly,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Circus Bell,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Landmine Linear Jammer,Other,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Crucifix,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Bar shoulder extension stretch,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Chair Upper Body Stretch,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Sled Reverse Flye,Other,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Plate shoulder circle big to small,Other,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Sled Overhead Backward Walk,Other,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Log Lift,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Standing suspended rear delt fly,Other,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Waiter's carry,Other,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Towel dumbbell front raise,Other,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Reach-roll-lift combo,Other,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Upright Row - Gethin Variation,Other,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Squat Press Shoulder Press - Gethin Variation,Other,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Plate lateral raise,Other,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Standing Military Press - Gethin Variation,Other,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Bent-over plate rear delt raise,Other,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Single-arm landmine press,Other,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Plate front raise,Other,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Holman Slow Overhead Press,Other,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30 Shoulders Plate Front Raise,Other,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Single-arm landmine push-press,Other,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Single-arm cable front raise,Cable,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cable Internal Rotation,Cable,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Seated face pull,Cable,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Single-arm bent-over cable rear delt fly,Cable,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Seated cable shoulder press,Cable,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Standing face pull,Cable,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
